f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
5.0924,-10.5313,-14.1312,13.3896,13.6576,10.2847,-4.0375,-10.2344,4.9541,-1.3378,3
5.4591,-7.5938,-14.3623,14.3549,14.6038,10.6415,-3.9962,-13.6313,4.491,-0.434,3
3.4484,-13.2251,-15.5479,14.4604,15.2276,7.2277,-4.2128,-12.3656,3.9933,-2.6359,3
1.3922,-10.8081,-15.8518,13.3558,14.8496,7.2308,-5.8361,-13.2768,6.5302,-5.267,3
4.2942,-12.6109,-13.3634,12.4032,13.4279,6.9578,-3.3714,-13.9997,3.7155,0.8968,3
3.7104,-11.7657,-13.2416,13.113,11.4375,8.1145,-5.9012,-10.1702,5.2437,-1.9659,3
2.0036,-8.2404,-11.695,14.6506,14.1367,6.8541,-4.2316,-11.9838,5.0641,-1.1227,3
3.5626,-11.4881,-13.5296,10.6104,14.098,11.2471,-8.555,-11.8769,6.5297,-0.5709,3
2.1071,-11.5376,-13.929,15.2529,11.4046,7.428,-6.5497,-13.5333,5.4645,0.3264,3
1.4206,-10.1038,-13.0608,12.9647,11.6013,8.2952,-6.8138,-11.1196,6.1564,-4.1233,3
2.6456,-10.6347,-10.1164,13.905,12.3528,8.0867,-6.4294,-11.5263,6.2544,-1.4947,3
2.9117,-10.0883,-13.2419,10.7922,13.877,8.386,-8.3408,-8.443,5.9939,-1.7758,3
2.6697,-8.7889,-14.7919,12.9975,12.5407,10.3343,-7.1017,-10.4178,5.3781,-0.6337,3
3.8261,-8.2954,-14.4512,14.825,11.1751,9.3166,-6.6805,-14.1766,4.1867,-2.7564,3
2.9315,-10.6716,-12.9284,12.2213,13.2537,8.8183,-5.5884,-10.7966,6.8075,-1.4392,3
3.8717,-9.4165,-13.5204,14.8174,12.5972,6.1797,-7.4238,-9.9652,5.0838,-1.3842,3
2.8154,-9.0418,-12.9424,13.3637,14.8896,8.5534,-5.3035,-12.3319,5.3659,-3.0233,3
2.9024,-10.6961,-11.3536,10.9405,15.3029,6.6355,-5.0558,-13.3264,6.3765,-1.9775,3
1.0778,-7.8463,-11.8835,14.2213,13.0084,10.4685,-7.7865,-15.4113,3.1835,-3.1784,3
2.0941,-10.5365,-13.6341,12.4918,10.7945,9.5401,-6.2586,-13.1144,7.624,-2.1587,3
3.3141,-8.6905,-15.2832,13.4327,15.1578,9.1149,-7.8166,-12.7935,5.8105,-4.9557,3
1.1974,-6.924,-12.3216,15.6918,15.2684,9.8429,-6.3252,-11.498,7.7019,-0.5571,3
3.4766,-10.1428,-12.301,12.6685,14.7167,8.205,-6.3925,-13.6114,4.8673,-2.821,3
5.7642,-11.226,-12.4712,12.0462,14.0393,9.6868,-8.6382,-14.1664,4.095,-3.7503,3
3.3525,-9.5204,-14.6431,13.6529,13.3328,9.1027,-6.8042,-11.3384,7.9794,-0.6339,3
5.3164,-11.9885,-14.062,14.3144,16.2314,10.2276,-7.4009,-12.7218,6.0271,-2.0424,3
2.0282,-10.3197,-13.0701,11.8392,15.4457,8.5925,-5.9705,-10.5173,5.3395,-0.3249,3
1.6825,-9.2348,-11.7895,12.2218,13.7014,9.0154,-5.5471,-11.3576,4.1602,-1.8855,3
5.6133,-8.3035,-11.8577,13.1774,17.1622,10.7966,-5.8055,-11.7392,4.8387,-1.2054,3
4.116,-8.8304,-13.3195,11.256,14.3316,10.3121,-7.3294,-12.2061,7.5392,-3.6006,3
2.8007,-7.6536,-12.8119,12.6775,13.9584,10.4908,-6.1668,-11.1735,5.8795,-1.3198,3
4.2187,-10.3265,-14.4652,14.1782,13.7704,8.5798,-5.072,-10.1538,5.2951,-1.7828,3
1.4537,-10.2183,-12.7165,13.4359,13.4257,10.3407,-5.7746,-8.1866,5.8386,-5.9152,3
1.5583,-9.0861,-14.0134,12.5947,12.1101,8.5368,-5.5707,-11.4911,3.9971,-0.5873,3
1.4393,-9.2273,-12.5429,12.065,12.389,9.8254,-6.7014,-12.3556,6.558,-1.0767,3
1.8524,-9.9646,-14.4505,14.7715,16.2737,7.9843,-5.9083,-10.6936,5.5633,-0.9532,3
3.3038,-11.4695,-12.8701,15.1575,14.4404,11.6874,-8.5188,-11.5013,4.555,-3.1089,3
5.228,-10.2668,-13.5758,13.9819,10.7402,11.2842,-3.0049,-10.6972,6.145,-2.1203,3
1.6135,-8.0932,-11.6739,14.1417,14.4694,9.7028,-6.6505,-8.3181,5.0986,-2.4355,3
4.9073,-9.9281,-13.0769,15.5884,14.9869,10.346,-7.9882,-11.469,4.0186,-2.4779,3
3.4898,-9.9386,-12.0671,14.6226,15.2374,7.2356,-2.3176,-12.1067,7.3464,-5.5669,3
2.8284,-12.0753,-14.3405,13.5424,13.4668,11.2229,-3.2081,-13.5201,4.7953,-3.3421,3
4.9602,-9.6457,-13.0,13.9353,13.5022,7.9672,-5.785,-12.4703,6.0475,-4.2434,3
3.5059,-10.9181,-12.8215,14.8242,13.1346,11.047,-8.4727,-9.7541,7.3847,-3.1253,3
1.909,-12.1267,-11.6664,12.9709,13.3633,7.5677,-3.1436,-13.529,5.5632,-1.4715,3
2.6283,-10.7856,-13.6023,14.3146,13.4484,11.6902,-7.0271,-10.9387,2.8924,-2.9608,3
2.0019,-11.5401,-12.6232,13.3013,10.5507,12.2452,-5.5976,-12.0681,7.4922,-0.3121,3
2.7791,-12.813,-12.2019,12.0223,15.8279,8.0877,-6.5394,-14.0846,3.6335,-1.959,3
2.923,-10.5981,-9.9689,14.372,13.9843,5.1159,-4.6229,-7.578,5.2451,-3.0112,3
3.4713,-12.0314,-12.3554,15.7169,12.9626,8.294,-5.9811,-12.8217,3.2585,-2.3733,3
2.3458,-7.8344,-11.3154,15.5625,15.1715,9.5606,-7.1732,-10.0807,6.0487,-3.6675,3
1.8555,-11.7799,-16.1265,14.0493,12.1121,8.118,-5.8033,-12.3517,4.4568,0.483,3
0.9364,-12.1093,-12.3617,12.5274,12.9711,7.6334,-5.3543,-11.7314,5.7057,-2.6699,3
2.0998,-10.1289,-11.5986,15.8188,15.636,10.0105,-4.3883,-13.8427,4.4563,-1.0088,3
3.0491,-9.378,-11.5793,14.7026,12.3325,9.2697,-7.2428,-13.2358,2.9607,-1.595,3
0.5492,-9.2931,-11.0108,14.2621,14.0468,11.5536,-5.3704,-13.364,5.7147,1.1441,3
1.5874,-11.9545,-12.1261,13.1305,13.171,7.3632,-8.7868,-14.2545,7.9494,-1.8087,3
0.2828,-8.1081,-11.1962,15.3104,13.3352,8.8487,-5.6551,-9.9683,4.6946,-2.927,3
4.2699,-8.0704,-13.1276,14.4722,14.1376,8.8751,-7.1055,-13.8006,4.6048,-3.2595,3
3.6516,-8.058,-12.7424,12.0855,15.252,9.6972,-5.1193,-12.8489,7.2271,-0.103,3
2.9502,-8.8066,-11.3962,12.7685,13.8471,9.3716,-7.5083,-11.4073,7.0608,-2.0113,3
3.7361,-7.7864,-13.6562,14.007,13.1142,8.3563,-5.3487,-11.7078,6.3596,-1.6812,3
3.9241,-7.386,-11.4586,13.9741,14.7263,8.8036,-6.1004,-11.3311,5.6585,-0.6059,3
5.127,-10.0369,-16.0623,16.5178,12.9902,9.5447,-4.7703,-9.9564,8.236,-2.3412,3
5.0109,-9.5873,-8.9336,15.1172,13.7027,8.0623,-9.8015,-11.0578,7.0397,-0.6772,3
-0.3038,-11.7713,-12.3272,16.1449,13.8856,10.8892,-7.4132,-11.7591,5.115,-0.014,3
2.4166,-7.3688,-13.51,11.8618,12.4145,8.3183,-5.3057,-12.9848,4.2963,-0.4607,3
-1.5905,-10.5291,-15.0498,12.1637,14.3346,8.9441,-6.3049,-10.2856,5.5066,0.9137,3
4.2946,-11.3343,-10.1473,13.8837,16.7766,8.8528,-5.4532,-11.4217,5.2748,0.1125,3
6.1252,-13.3244,-11.8262,12.1248,10.0797,10.0274,-5.0827,-11.0496,6.0835,-0.4829,3
2.3218,-9.4893,-12.0012,15.496,14.0347,8.9312,-5.9444,-13.8602,6.6814,-3.9814,3
3.8128,-9.7574,-15.3749,11.2256,12.6884,8.736,-3.6409,-12.2359,6.3467,0.1045,3
4.8361,-9.8949,-14.1067,14.2148,12.9406,11.9741,-4.5599,-11.7568,6.296,-1.528,3
2.6739,-9.1364,-13.4128,16.3716,12.9299,10.0151,-7.0357,-13.2596,2.8479,-1.1782,3
2.4276,-8.2592,-12.4285,13.6889,11.8532,10.1293,-6.8548,-14.2191,6.1728,-3.6829,3
0.0897,-7.9386,-13.8896,10.8498,12.5251,8.1703,-4.1452,-14.5643,3.5186,-0.3248,3
2.5517,-9.5423,-13.7848,16.4974,12.0344,9.6751,-3.6072,-12.6323,4.3963,-0.6448,3
4.7324,-11.0841,-10.8552,13.5434,14.7321,11.4843,-4.7084,-12.0702,4.5196,2.2673,3
2.0428,-9.4071,-12.2835,14.3025,17.161,9.3233,-6.0042,-9.7414,5.3232,-0.4814,3
3.5179,-8.5028,-11.9603,12.8619,11.2029,6.7411,-8.6222,-12.2066,1.9981,-2.0354,3
3.427,-8.5999,-12.2919,14.8194,14.5898,8.7666,-6.0206,-13.3473,5.8691,-4.1717,3
4.8254,-11.3192,-12.8177,13.9488,15.713,6.7302,-6.3498,-11.2451,8.1538,-1.8537,3
2.3348,-6.8438,-11.8446,15.527,12.1546,10.0336,-7.4866,-14.0274,6.3998,-0.8177,3
2.5033,-7.7362,-13.602,13.0616,13.9149,8.8875,-3.9457,-13.6324,4.3955,-3.5825,3
6.0516,-10.3711,-14.2012,13.0356,15.2425,10.2476,-6.7244,-12.6692,3.3438,-1.5873,3
5.1498,-10.7569,-12.0947,12.5934,12.3255,10.2723,-2.3401,-11.2547,4.9062,-2.3195,3
6.0901,-9.4238,-14.1973,13.3732,14.2917,9.9557,-3.5935,-10.156,5.8243,-1.8577,3
3.8203,-10.7966,-11.5784,13.1614,14.7053,11.8218,-5.0324,-11.7238,4.7509,-1.9125,3
1.5223,-9.0845,-16.25,14.9192,15.0665,9.3992,-6.6611,-12.0942,2.8659,-0.5597,3
2.9806,-7.6114,-12.4605,13.8137,14.5704,7.7887,-6.5381,-11.8704,5.0731,-2.6602,3
2.8028,-9.8181,-9.5703,12.9785,12.9528,9.0228,-3.6092,-9.7102,8.4506,-1.704,3
4.1887,-11.4593,-13.5786,11.7939,14.6788,9.3095,-5.5223,-13.3392,6.803,-5.406,3
2.8483,-10.0442,-16.0809,14.0428,13.7091,10.0936,-2.8618,-11.5829,6.986,0.276,3
3.9644,-11.1831,-15.5087,14.0281,13.3686,11.1773,-6.5743,-12.0913,3.7885,-2.3112,3
1.8121,-11.1616,-13.1277,12.5562,17.9128,10.5058,-4.2346,-12.2362,5.6856,-2.4398,3
7.1629,-10.0476,-13.9541,12.3356,14.472,11.3835,-4.2311,-13.2043,4.3556,0.074,3
6.3784,-10.1018,-11.2385,11.2674,12.7037,7.7375,-5.2433,-12.3383,5.8841,0.0332,3
2.2466,-9.7433,-15.0554,15.2122,15.6136,9.7948,-5.6817,-12.8336,3.4337,-1.3371,3
4.3606,-6.8552,-13.6388,13.8718,15.6406,10.9687,-6.7953,-12.4886,4.7393,-3.1482,3
5.4338,-9.7902,-13.1598,13.8381,14.0496,8.9205,-7.0039,-9.7219,4.6716,-3.1912,3
3.1055,-6.648,-14.2808,14.531,13.5995,9.6191,-4.4783,-14.6494,4.1825,-0.4334,3
3.3725,-9.5665,-11.9814,12.1322,15.5516,10.4816,-5.5041,-11.3676,7.2745,-2.6862,3
4.2184,-7.2677,-12.0875,13.133,17.4463,9.5981,-3.7637,-12.7021,7.1287,-2.6151,3
3.7114,-10.7944,-10.1967,13.1349,12.3071,9.3946,-5.0559,-12.1097,4.307,-0.2394,3
5.1151,-12.3562,-14.364,13.2274,13.1726,10.0409,-3.1024,-12.6412,7.8921,-3.9979,3
3.9101,-10.7763,-12.3324,10.8314,12.0409,9.9649,-6.8066,-12.5545,8.2814,-1.5891,3
4.5786,-11.0232,-15.0603,13.3455,11.7333,8.204,-5.505,-12.2367,6.0288,-0.8949,3
1.4328,-11.2972,-16.3163,12.9108,15.0741,11.4888,-5.5759,-10.01,6.1027,-1.6343,3
2.3094,-13.462,-11.2137,13.3867,16.0514,7.8275,-2.2184,-12.443,4.4887,-2.1172,3
3.482,-9.9891,-13.8214,10.7614,12.7625,10.8636,-7.1812,-14.6453,3.9437,-1.9284,3
2.0875,-10.304,-14.2461,14.9812,14.7052,12.5789,-6.4342,-12.4972,7.3022,-1.2089,3
1.8141,-9.0496,-12.4537,10.7759,12.992,9.5374,-3.6922,-11.0228,4.6809,-2.8577,3
4.4229,-13.5238,-14.2598,15.5805,14.4142,8.1139,-7.6647,-10.8102,5.6437,-2.1235,3
3.7873,-9.6374,-12.9166,11.4803,12.4293,10.3743,-5.0229,-11.4967,4.6472,-0.6476,3
2.6702,-7.932,-14.1687,12.6786,13.7418,10.5229,-5.9142,-12.0133,4.9396,-1.3933,3
3.1202,-11.0607,-12.8575,13.6928,17.4937,8.3354,-7.1207,-11.6513,4.0377,-3.405,3
1.071,-11.0461,-14.1733,11.5417,13.5935,5.7029,-5.1239,-12.905,4.9123,-0.9151,3
3.784,-10.8291,-12.3708,15.7899,12.4507,10.3826,-7.5312,-10.3067,4.4591,-2.9206,3
4.9502,-8.8019,-14.0671,13.6576,12.904,6.8628,-5.5777,-12.6045,4.1082,0.1616,3
1.8583,-9.6683,-11.4286,13.0825,12.8677,9.6985,-5.178,-10.755,8.3338,-2.4814,3
3.5201,-11.7881,-12.0489,13.7421,13.7009,8.3248,-6.3842,-11.7153,4.0777,-2.2561,3
3.2514,-12.1937,-14.6254,12.4766,16.3213,8.0058,-5.9453,-13.6307,4.3624,-3.9569,3
4.2318,-11.8726,-11.6879,14.1684,13.8559,10.662,-1.2068,-11.3535,3.8469,0.4381,3
3.5055,-6.7176,-13.8075,15.3895,13.9687,13.237,-6.284,-7.5673,6.1867,-0.525,3
5.7768,-11.0659,-11.5948,13.0274,14.1956,9.3765,-5.003,-11.2746,4.6642,-1.6081,3
-0.2752,-8.399,-10.5075,13.7525,11.5599,10.3663,-7.0072,-11.7964,6.5553,-0.9757,3
4.8476,-9.6647,-12.7884,14.5718,13.8619,8.2201,-5.1836,-13.7631,5.4057,-3.8621,3
2.3941,-10.6543,-14.5248,15.1174,15.4959,11.2229,-6.1434,-12.7202,6.7324,-1.6028,3
3.4116,-13.7,-11.9137,14.4025,13.9608,10.4757,-4.959,-13.1149,5.1973,-3.3071,3
5.4197,-8.4185,-14.2693,14.3949,14.3868,8.223,-5.6751,-10.7823,6.9369,1.7026,3
3.3678,-10.241,-12.2052,13.1921,13.0916,7.8632,-11.0031,-10.9676,3.07,-3.1152,3
3.665,-10.3665,-9.8245,11.2027,17.327,11.3228,-4.4979,-9.9109,6.1339,-4.3503,3
3.9986,-12.1053,-13.841,13.3494,12.6024,10.671,-6.1822,-11.4559,5.5129,-1.6062,3
1.896,-11.6453,-13.2791,12.0174,16.0593,7.1873,-2.3561,-11.6168,5.631,-2.6058,3
4.2117,-10.1907,-12.5977,14.7293,14.9729,11.1117,-5.0548,-13.4967,2.4073,-1.4789,3
3.5645,-6.9954,-13.2222,14.0283,15.1347,10.022,-4.5957,-13.2972,4.0624,-2.2163,3
-0.0348,-9.9436,-14.0378,13.9499,13.5714,7.7288,-3.8953,-11.9461,6.8213,-1.5202,3
3.9223,-11.9258,-11.1313,14.7846,13.9407,9.6839,-4.3577,-12.6278,3.1524,-2.3253,3
3.4549,-9.9329,-11.0721,12.0267,12.719,7.6649,-5.2185,-14.3589,6.6426,-3.1948,3
2.0667,-7.2289,-11.1996,13.6454,12.0024,12.2736,-6.1561,-11.6985,6.8949,-4.7398,3
2.2663,-9.9864,-12.8524,11.5112,14.4585,9.3025,-3.3606,-10.5694,5.1231,-2.0895,3
4.7481,-9.4588,-15.1052,16.6073,12.4842,12.9704,-5.2197,-13.023,1.9764,-0.6303,3
0.9009,-9.3483,-10.148,11.76,15.076,8.0345,-4.1619,-11.9711,5.4984,0.0155,3
4.1643,-11.0913,-10.3678,11.1628,14.3825,8.0176,-8.0924,-13.7711,5.4531,-1.2708,3
4.8147,-7.6702,-12.6319,12.8018,15.5275,8.33,-8.255,-10.6613,7.5129,-3.0281,3
6.1676,-9.0097,-12.3975,12.6915,15.4949,6.9654,-6.3713,-13.1696,3.5636,-0.5009,3
3.7381,-8.6772,-13.4659,14.9442,14.0847,8.5437,-6.8199,-15.0442,7.2735,-0.2191,3
7.6174,-10.3862,-14.0486,10.9144,15.4089,10.3467,-3.5339,-13.4448,6.6015,-2.5785,3
5.2419,-9.08,-15.382,13.2698,11.0468,7.507,-7.5158,-13.0312,5.133,-1.5486,3
3.3982,-9.9201,-12.5499,11.5919,14.0787,11.4036,-6.1103,-11.3278,6.1294,-0.502,3
3.6571,-8.6162,-12.2875,14.4525,14.6322,7.7417,-7.6177,-12.5997,7.8545,-2.0529,3
3.6907,-12.8352,-12.7578,13.5954,9.959,9.6883,-8.3381,-13.1579,7.0187,-1.5592,3
2.5537,-10.6854,-13.6754,13.7079,12.168,10.9385,-7.5829,-14.6604,7.0137,-2.4508,3
3.332,-8.9023,-14.1276,13.6723,14.9413,11.7168,-6.6282,-12.7643,6.372,-1.4825,3
3.0208,-7.4952,-15.5721,11.3339,11.4626,11.0544,-5.0895,-14.126,5.3424,-1.8369,3
-0.0875,-9.6019,-14.8148,14.5266,12.2485,9.5807,-3.9197,-10.608,6.2877,-1.9174,3
0.9762,-10.5429,-13.3875,13.0198,11.6687,9.9036,-7.633,-9.7507,5.749,-0.3265,3
4.6642,-6.7674,-12.7756,12.8815,13.4128,11.4961,-7.8419,-13.387,5.8825,-2.0246,3
4.6778,-11.8923,-13.1489,13.186,12.3606,10.5699,-5.9993,-12.2709,4.2899,-2.3502,3
1.6939,-8.5886,-11.4992,15.9867,14.62,8.7431,-6.565,-11.3339,5.8283,-2.0567,3
2.8332,-8.1275,-13.6962,15.4866,14.2422,8.7001,-7.0395,-12.3016,6.282,-2.3609,3
4.5018,-10.5247,-13.2356,11.5365,14.8082,8.8512,-3.4933,-11.0126,5.6537,0.0423,3
3.834,-8.3719,-14.342,14.1583,14.723,6.9348,-3.6016,-13.8103,3.5785,-6.0685,3
3.9371,-12.3489,-13.8238,14.7234,14.257,8.3164,-8.2476,-12.2313,6.8099,-0.7442,3
5.9065,-10.8645,-15.024,13.9315,14.2861,9.2446,-6.9812,-16.0499,4.0171,-0.9598,3
3.6523,-8.4364,-12.5307,14.5706,15.1161,9.2826,-5.8203,-16.4331,4.5421,-2.7155,3
3.0631,-11.2798,-11.6421,12.1443,15.6226,7.8102,-6.7673,-13.0896,4.7826,-0.0275,3
2.7357,-10.3368,-14.1611,13.0769,14.2936,8.9292,-6.087,-10.5458,5.9375,-3.5218,3
3.0984,-10.6918,-12.2669,13.621,15.6644,8.1419,-6.1502,-13.666,5.4643,-4.1003,3
3.7086,-9.9675,-12.8157,14.6488,14.3062,7.3368,-6.6954,-12.1901,5.0348,-2.1044,3
5.6585,-9.7337,-12.4751,10.4534,15.088,13.5299,-3.8431,-12.7301,8.9486,-1.7542,3
3.6862,-10.2854,-13.4884,10.0944,15.1502,8.8064,-6.1437,-11.6598,4.9051,-1.3997,3
5.0309,-9.2771,-13.2787,13.2813,14.2699,8.0037,-5.5498,-11.043,5.6583,-2.4316,3
2.7957,-8.906,-14.6987,12.2419,11.5586,9.3029,-4.5688,-10.0726,7.85,-2.8311,3
3.6014,-10.4877,-10.577,15.4217,14.2211,8.3229,-11.0337,-14.2202,2.7486,-3.9648,3
6.0446,-11.8268,-14.6399,12.0858,17.8668,9.1582,-4.3703,-11.8067,2.5504,0.5035,3
3.828,-10.0668,-10.4083,12.9467,13.7523,8.7343,-4.2471,-10.8491,5.9449,-3.3731,3
2.671,-11.4624,-11.3079,11.1045,16.3605,11.1834,-7.2394,-12.6946,4.4583,-1.1501,3
5.345,-8.1058,-13.6978,15.3488,15.7267,8.9687,-5.8758,-9.7573,7.1145,0.0418,3
7.1044,-9.0634,-12.56,15.5035,16.9507,8.3348,-6.1644,-13.5977,6.0411,-0.4615,3
1.803,-8.1836,-13.7284,12.6644,15.6639,8.3142,-7.9668,-10.9544,5.3294,0.0017,3
4.4758,-12.5067,-11.0752,16.3162,15.5194,10.8627,-6.2331,-12.7849,5.8457,-0.4156,3
4.5684,-10.541,-13.8572,11.2313,14.9393,8.6672,-6.3132,-9.478,6.4246,-1.3111,3
4.4716,-7.7534,-15.4747,12.6181,13.6208,7.7844,-6.2594,-14.3965,6.9103,-2.5717,3
3.5278,-9.8073,-12.2123,9.7752,14.6444,8.8393,-5.2513,-13.839,6.1475,0.1523,3
3.511,-10.9601,-14.0587,14.3309,14.8234,9.7867,-5.9179,-11.7654,5.4296,-2.3667,3
4.3626,-9.4191,-11.1126,15.1419,14.3852,10.145,-7.2974,-12.1862,6.041,-4.1695,3
3.8705,-11.3231,-14.3228,12.6723,13.9232,7.2599,-4.5766,-11.8037,8.4145,-1.3453,3
4.0826,-11.1651,-14.8212,14.3953,12.329,10.2147,-3.3018,-10.6512,6.3827,-1.3912,3
2.6504,-10.0561,-13.8966,11.4935,14.0221,10.9138,-7.7948,-9.9721,7.3528,-1.1999,3
3.8339,-10.1636,-12.9854,12.7712,14.0164,9.4617,-3.0397,-11.2214,5.2129,-1.9438,3
2.1565,-10.7069,-11.6824,12.7256,13.0427,8.3632,-6.9554,-10.3791,5.741,-2.2189,3
3.2703,-9.5583,-14.1694,11.3822,15.9767,10.734,-5.2949,-10.691,8.3985,-2.5985,3
1.5463,-8.892,-15.2487,13.5235,13.5213,10.2628,-6.585,-10.2702,4.4067,-0.7367,3
2.2267,-9.0616,-14.5704,13.4304,15.9521,9.4244,-4.087,-12.1092,4.7694,-1.5375,3
4.1539,-12.7426,-12.265,12.0568,12.1863,10.0598,-3.8538,-11.7452,3.4939,-2.8013,3
2.5989,-9.5901,-13.1563,14.2094,15.4689,9.769,-4.5145,-12.4744,10.4708,-0.9657,3
4.2524,-7.2478,-12.9162,12.4983,15.9286,11.2996,-5.6313,-9.4304,5.4021,-0.397,3
5.4996,-9.7368,-12.3633,15.0056,13.4197,8.0307,-3.8621,-11.6097,4.7686,-1.6543,3
3.9891,-12.2382,-11.9745,14.0792,16.4516,8.9234,-3.7959,-12.1368,5.7358,-1.374,3
6.3662,-11.7435,-12.3058,13.5299,13.9262,10.1264,-4.2026,-11.2724,7.3798,-2.1719,3
3.1535,-11.3856,-10.0741,13.1865,13.5231,10.1619,-4.201,-13.108,7.307,-2.2504,3
5.3723,-10.6956,-11.9453,13.5306,12.2794,7.128,-6.976,-10.581,2.6123,-1.2945,3
3.5967,-12.4077,-14.2438,12.2684,14.048,11.4514,-4.2491,-12.6103,4.2829,-4.133,3
2.6584,-11.2325,-13.1027,13.4692,13.2556,8.57,-6.9023,-12.8386,7.6809,-1.0187,3
4.0234,-8.3664,-11.6632,15.6037,14.8516,9.5596,-6.7477,-13.3061,6.8504,-1.962,3
1.1865,-13.0238,-9.827,11.9877,12.9396,11.094,-7.6744,-11.2727,8.26,1.3753,3
2.5552,-9.9023,-13.643,13.4396,15.9164,7.153,-4.8897,-12.3631,7.5797,0.1777,3
2.6156,-10.0504,-11.7093,14.9415,10.2602,10.5862,-3.3919,-11.6864,6.9523,0.1227,3
3.5587,-8.6629,-13.0294,13.3883,12.9766,9.5115,-3.0313,-13.4236,6.4523,-1.314,3
5.4386,-7.3899,-14.4349,12.6052,13.1896,8.5256,-6.4593,-11.5492,4.2499,-2.8616,3
2.0405,-9.1453,-13.1441,13.1046,12.7061,6.8458,-3.4143,-12.5029,9.5927,-0.6362,3
5.9702,-8.394,-12.8107,12.5701,12.5037,10.9314,-5.464,-11.1451,6.7489,-1.2615,3
2.5186,-8.3652,-13.3457,13.6024,15.045,9.1635,-8.5884,-10.509,7.4094,-4.5421,3
1.6614,-6.8485,-12.7004,13.4719,13.3294,7.7059,-6.1532,-10.6082,5.5035,-0.88,3
5.8749,-10.755,-12.5941,14.9732,12.5696,9.519,-3.0531,-12.5802,7.1295,-2.0071,3
5.9257,-12.3525,-12.951,11.2483,12.9176,8.1917,-6.262,-13.8523,5.4194,-1.1047,3
-13.6367,-1.0971,-10.1569,12.7735,-9.9632,2.775,-5.3098,0.753,0.5201,-6.1644,4
-7.4108,-0.5413,-12.6589,13.6644,-5.6528,3.9155,-2.7395,0.4991,2.0343,-9.4513,4
-11.5484,0.2729,-15.7472,9.3229,-7.5567,3.555,-4.8274,1.2527,1.4215,-7.232,4
-11.3482,-2.3319,-14.3038,14.0361,-10.063,4.7346,-4.7855,4.5804,3.2137,-9.2554,4
-10.5577,-2.9912,-15.5429,13.256,-6.9948,5.3088,-5.5975,0.5944,1.5557,-11.0384,4
-11.6822,-2.0108,-14.8977,14.0735,-7.5077,5.7694,-5.4757,0.0247,-0.1115,-10.0544,4
-11.0641,0.7255,-13.7848,13.2538,-9.5169,6.1757,-7.3411,2.0773,2.1549,-12.2597,4
-10.2334,1.348,-12.0815,11.1267,-6.9675,5.9173,-4.5442,1.2163,0.7614,-7.9725,4
-9.8481,-0.3761,-15.1437,11.1878,-5.1894,6.3017,-5.6787,0.3033,-1.251,-9.581,4
-13.1255,0.0938,-12.1905,10.8089,-6.8787,6.3723,-5.3182,-0.1839,1.4169,-8.0185,4
-10.945,-0.1497,-12.2341,13.052,-9.041,5.8228,-4.2243,-1.2539,-2.0018,-11.0173,4
-11.4926,1.37,-15.3048,13.1123,-11.5752,5.1461,-6.2588,3.7499,-1.4368,-9.4761,4
-14.1862,-0.9693,-16.5201,15.7308,-7.7699,4.5591,-5.7128,-1.0964,2.9842,-8.4941,4
-9.9619,-1.9716,-12.2654,13.8094,-7.5852,6.2182,-5.2397,-1.789,1.1271,-10.1766,4
-11.2107,1.387,-16.4304,11.6142,-8.4694,3.7073,-6.8833,0.7043,2.1861,-8.9319,4
-11.0604,0.7879,-10.3979,12.4834,-5.7049,6.3219,-2.982,1.4428,0.1348,-8.997,4
-10.9621,1.0781,-15.2784,14.1791,-7.2287,6.1347,-5.1842,0.7859,1.7521,-8.4464,4
-8.4009,-3.1708,-13.1583,12.3456,-7.5023,1.3308,-4.7784,0.4146,0.1497,-9.3906,4
-11.778,-2.7583,-13.8361,13.1497,-8.0605,5.2682,-5.4865,2.1703,1.2458,-8.2527,4
-11.8089,2.8063,-14.6236,11.2521,-7.3873,3.7836,-7.5217,1.6934,-3.1927,-10.5307,4
-13.3515,0.0686,-17.252,13.1014,-6.2525,2.4267,-5.3628,1.3761,2.8118,-11.6578,4
-13.7532,2.1093,-15.2012,11.4885,-6.287,3.1219,-6.0474,1.9397,-0.7303,-10.2044,4
-13.0289,-1.3056,-12.1899,14.3872,-6.8498,5.674,-4.8914,-0.4065,1.7585,-11.3973,4
-12.7767,-0.2749,-15.5598,10.3705,-8.3044,6.5952,-3.313,0.5532,2.2746,-10.2996,4
-14.4373,-1.485,-14.4309,12.4911,-7.3881,4.4532,-6.5106,1.1178,-0.6445,-8.2513,4
-12.2184,2.956,-14.4413,11.5593,-8.0806,4.1704,-4.7378,0.5386,2.8819,-8.7577,4
-11.2916,0.4147,-12.1738,13.2647,-6.8158,5.5098,-7.3777,4.4596,2.1935,-8.5125,4
-11.3819,-3.591,-14.3664,12.3935,-8.4709,3.6283,-6.1575,1.7593,3.2849,-9.1979,4
-12.1899,-0.6883,-13.819,12.6067,-6.5842,4.2166,-4.8547,1.2774,0.8087,-12.0336,4
-12.6663,2.2067,-16.5087,14.2559,-9.8295,3.7159,-6.2107,3.2755,1.4405,-9.7754,4
-12.7419,0.6382,-14.7374,11.9361,-7.7741,5.9555,-4.506,-0.7335,0.4604,-10.5432,4
